product_id,seller_id,product_name,category,subcategory,brand,unit_price,cost_price,stock_quantity,product_status,created_date,_dq_issue
P004723,S00217,Instant Coffee Powder,Grocery,Personal Care,Haldiram's,1130.66,829.98,1546,Inactive,2023-12-20,
P006265,S00867,Resistance Bands Set Standard,Sports & Fitness,Fitness Equipment,Nivia,8204.11,6609.68,1642,Active,2021-11-12,
P002159,S00313,Running Track Pants (New Edition),Sports & Fitness,Outdoor Gear,SG,2175.16,1577.72,348,Active,2023-04-19,
P005477,S00564,Body Deodorant Spray - Pack of 2,Beauty & Personal Care,Fragrances,Lakme,2085.43,1609.77,666,Inactive,2021-01-13,
P007686,S00828,Building Blocks Set Combo,Toys,Educational Toys,Fisher-Price,1253.83,1019.32,1777,Active,2024-10-23,
P002945,S00237,Multigrain Cereal Standard,Grocery,Beverages,Nestle,1203.11,714.61,731,Active,2020-04-28,
P009667,S00530,Jigsaw Puzzle 500 Pieces Combo,Toys,Outdoor Toys,Generic,3120.3,1981.32,1821,Active,2026-04-04,
P000701,S00526,USB Type-C Fast Charger - Pack of 2,Electronics,Cameras,Boat,9070.59,7146.87,1214,Active,2020-09-30,
P009178,S00641,Skipping Rope Combo,Sports & Fitness,Fitness Equipment,Generic,11168.01,7567.03,1728,Active,2022-08-04,duplicate_product_record
P008852,S00718,Anti-Dandruff Shampoo (New Edition),Beauty & Personal Care,Personal Hygiene,Himalaya,1112.94,818.0,724,Active,2024-08-31,
P002156,S00105,Noise Cancelling Earbuds (New Edition),Electronics,Cameras,Samsung,26974.18,17649.46,340,Active,2026-02-04,
P004401,S00973,Cycling Helmet Combo,Sports & Fitness,Yoga,Nivia,7472.57,4387.66,228,Active,2025-08-16,
P009398,S00904,LED Study Lamp Premium,Home & Kitchen,Kitchen Appliances,Philips,13779.9,10200.18,1517,Discontinued,2019-11-02,
P005172,S00584,Gaming Laptop 15.6 inch - Pack of 2,Electronics,Accessories,Samsung,76519.6,50564.27,1484,Active,2020-12-18,
P009761,S00927,Tyre Inflator Pump Combo,Automotive,Bike Accessories,Bosch,2848.51,2289.1,1053,Active,2024-05-31,
P006998,S00009,Digital Weighing Scale - Pack of 2,Health & Wellness,Ayurveda,Generic,4714.94,3320.14,1873,Active,2021-11-06,
P001242,S00702,Mixed Dry Fruits Pack Combo,Grocery,Snacks,Haldiram's,1240.53,975.91,246,Active,2024-04-18,
P002857,S00434,Moisturizing Body Lotion Combo,Beauty & Personal Care,Fragrances,WOW,1354.5,1014.78,1228,Active,2021-04-18,
P004502,S00670,Basmati Rice 5kg Combo,Grocery,Snacks,Britannia,1658.88,951.5,21,Active,2025-05-30,
P007536,S00867,Remote Control Car Combo,Toys,Board Games,Funskool,1963.06,1243.24,712,Active,2020-04-07,
P005061,S00421,Men's Cotton Casual Shirt - Pack of 2,Fashion,Accessories,Puma,2842.69,2038.03,172,Inactive,2022-10-27,
P009672,S00977,Cricket Bat Kashmir Willow Standard,Sports & Fitness,Outdoor Gear,Nivia,7668.03,5808.11,1600,Active,2026-01-27,
P002481,S00450,Biography of a Historical Figure Standard,Books,Children's Books,Generic,1013.49,635.95,969,Discontinued,2026-05-22,
P009444,S00972,Football Size 5 Standard,Sports & Fitness,Fitness Equipment,Yonex,3932.58,3216.66,673,Discontinued,2022-12-24,
P005906,S00982,Business Strategy Book (New Edition),Books,Academic,Scholastic,219.33,185.51,506,Inactive,2023-03-25,
P004320,S00075,Thermometer Digital (New Edition),Health & Wellness,Medical Devices,Omron,3681.48,2238.95,412,Active,2023-04-20,
P005363,S00633,Women's Denim Jacket - Pack of 2,Fashion,Women's Clothing,Van Heusen,3951.02,3006.22,1942,Active,2022-05-03,
P006380,S00720,Anti-Dandruff Shampoo Combo,Beauty & Personal Care,Fragrances,Himalaya,2606.6,2143.45,1986,Active,2019-11-14,
P002564,S00938,Self-Help Motivational Book - Pack of 2,Books,Children's Books,Penguin,1496.33,1158.13,492,Active,2019-10-10,
P005932,S00132,Competitive Exam Guide - Pack of 2,Books,Academic,Scholastic,346.41,216.17,549,Active,2022-06-05,
P006104,S00182,Car Seat Cover Set Standard,Automotive,Tools,Generic,3752.94,2219.63,1315,Active,2024-10-22,
P000291,S00385,Beard Grooming Kit Standard,Beauty & Personal Care,Fragrances,Lakme,1933.6,1427.66,925,Active,2020-06-16,
P009874,S00900,Action Figure Superhero (New Edition),Toys,Action Figures,Generic,3742.28,2331.65,1388,Active,2023-07-09,
P005264,S00520,Herbal Face Wash Standard,Beauty & Personal Care,Fragrances,Lakme,1056.59,683.23,1547,Active,2021-07-17,
P005538,S00794,4K Action Camera Premium,Electronics,Mobiles,Samsung,35364.49,28593.69,-5,Active,2022-11-05,invalid_stock_quantity
P007439,S00458,Multigrain Cereal Combo,Grocery,Snacks,Britannia,2493.86,1954.16,517,Active,2025-07-24,
P008645,S00310,Car Phone Mount Holder,Automotive,Car Care,Studds,625.4,521.11,284,Inactive,2021-12-20,
P000956,S00543,Stainless Steel Water Bottle Standard,Home & Kitchen,Storage,Nilkamal,12280.01,9640.33,1000,Active,2025-12-21,
P006483,S00398,Women's Analog Wrist Watch Standard,Fashion,Men's Clothing,Adidas,1335.19,1114.3,1560,Active,2022-11-03,
P001765,S00770,Cold Drink 2L Bottle Standard,Grocery,Beverages,Amul,1283.61,1076.6,1869,Active,2024-05-12,
P005828,S00670,Whole Wheat Atta 10kg Premium,Grocery,Beverages,Nestle,2069.53,1429.36,1233,Discontinued,2020-03-11,
P001975,S00016,Digital Weighing Scale (New Edition),Health & Wellness,Medical Devices,Himalaya,2052.41,1187.47,1509,Inactive,2025-10-27,
P004330,S00149,,Home & Kitchen,Furniture,Generic,8327.25,6091.69,1910,Discontinued,2023-03-11,missing_product_name
P000228,S00855,Men's Cotton T-Shirt Standard,Fashion,Women's Clothing,Biba,897.66,757.28,7,Inactive,2022-10-05,
P004180,S00153,Thermometer Digital - Pack of 2,Health & Wellness,Ayurveda,Dabur,2393.27,1935.18,0,Active,2020-04-19,
P004868,S00298,Whole Wheat Atta 10kg Premium,Grocery,Dairy,Fortune,1946.27,1323.95,1617,Active,2024-03-04,
P002637,S00738,LED Study Lamp Combo,Home & Kitchen,Kitchen Appliances,Prestige,6173.3,3751.22,227,Active,2021-03-22,
P002697,S00970,Body Deodorant Spray Combo,Beauty & Personal Care,Haircare,Himalaya,2059.19,1367.94,1617,Active,2025-06-21,
P007361,S00774,HD Webcam (New Edition),Electronics,Laptops,Sony,21799.58,15551.59,1971,Active,2026-07-06,
P004268,S00566,Educational Learning Tablet Premium,Toys,Puzzles,LEGO,1935.16,1442.65,299,Inactive,2024-10-02,
P004099,S00761,Cold Pressed Groundnut Oil Standard,Grocery,Snacks,Generic,1443.42,943.94,520,Inactive,2019-07-28,
P009935,S00346,Jigsaw Puzzle 500 Pieces Standard,Toys,Action Figures,LEGO,3215.07,2095.67,833,Active,2020-04-22,
P005864,S00090,Self-Help Motivational Book - Pack of 2,Books,Fiction,Generic,870.46,512.61,1446,Active,2024-10-21,
P009256,S00252,Men's Slim Fit Jeans Combo,Fashion,Men's Clothing,Roadster,4851.01,4037.1,1851,Inactive,2026-01-12,
P008731,S00142,Business Strategy Book Combo,Books,Comics,Generic,449.77,296.61,1663,Discontinued,2023-02-05,
P006106,S00284,Science Textbook Premium,Books,Non-Fiction,Penguin,153.63,92.72,1948,Active,2024-07-28,
P008554,S00802,Resistance Bands Set,Sports & Fitness,Fitness Equipment,Yonex,5720.92,3562.95,323,Active,2023-01-30,
P003032,S00480,Perfume Eau De Parfum Combo,Beauty & Personal Care,Personal Hygiene,Generic,517.66,319.32,1206,Active,2024-05-23,
P002859,S00313,Herbal Face Wash Standard,Beauty & Personal Care,Personal Hygiene,Generic,2399.64,1883.8,259,Active,2026-06-28,
P003405,S00346,Matte Lipstick - Pack of 2,Beauty & Personal Care,Fragrances,Generic,1541.65,929.64,1537,Active,2020-07-22,
P008223,S00968,Self-Help Motivational Book,Books,Children's Books,Generic,789.49,475.3,168,Active,2024-03-11,
P004614,S00848,Ayurvedic Immunity Booster Standard,Health & Wellness,Medical Devices,Generic,2858.69,2065.87,1400,Active,2024-12-30,
P003666,S00383,Basmati Rice 5kg - Pack of 2,Grocery,Personal Care,Amul,969.92,737.67,923,Active,2024-02-05,
P004337,S00668,Resistance Bands Set,Sports & Fitness,Yoga,Yonex,5865.64,4339.09,1916,Active,2022-08-13,
P003099,S00955,Bike Cover Waterproof,Automotive,Tools,Michelin,4266.32,3223.27,861,Discontinued,2019-12-05,
P006327,S00797,Mixer Grinder,Home & Kitchen,Storage,Cello,3263.26,1975.09,1521,Active,2023-01-23,
P009112,S00198,Bestselling Fiction Novel (New Edition),Books,Children's Books,HarperCollins,696.53,420.86,1391,Active,2021-02-20,
P006635,S00130,Car Dashboard Camera - Pack of 2,Automotive,Car Accessories,Studds,5550.31,4198.01,924,Inactive,2022-11-15,
P004733,S00811,Car Phone Mount Holder Premium,Automotive,Car Care,Bosch,3502.48,2425.21,822,Active,2020-02-22,
P004542,S00626,Perfume Eau De Parfum,Beauty & Personal Care,Skincare,Himalaya,2328.47,1507.26,1487,Active,2021-02-18,
P002214,S00430,Stainless Steel Water Bottle Premium,Home & Kitchen,Home Decor,Cello,9720.37,5970.21,204,Active,2026-05-22,
P003064,S00888,Badminton Racket Standard,Sports & Fitness,Outdoor Gear,Yonex,6020.07,4401.16,770,Active,2020-08-25,
P009509,S00241,Bestselling Fiction Novel Standard,Books,Children's Books,HarperCollins,107.48,60.04,1737,Active,2020-08-07,
P009677,S00182,Cold Drink 2L Bottle Combo,Grocery,Beverages,Nestle,2376.96,1422.48,830,Discontinued,2026-05-18,
P000420,S00397,Poetry Anthology Premium,Books,Non-Fiction,Scholastic,1029.96,852.75,853,Discontinued,2022-12-02,
P009201,S00217,USB Type-C Fast Charger Premium,Electronics,Headphones,HP,77181.41,58516.7,1941,Active,2019-10-11,
P009639,S00028,Car Seat Cover Set - Pack of 2,Automotive,Tools,Michelin,5249.02,4267.2,46,Active,2024-09-01,
P007301,S00254,Classic Comic Collection (New Edition),Books,Comics,Rupa,347.96,243.53,616,Active,2024-05-15,
P004727,S00016,Multigrain Cereal Standard,Grocery,Snacks,Haldiram's,413.45,285.51,1803,Active,2021-04-29,
P002657,S00470,Skipping Rope,Sports & Fitness,Sportswear,SG,4031.72,2626.31,577,Inactive,2025-12-21,
P001891,S00877,Yoga Mat Anti-Slip Premium,Sports & Fitness,Sportswear,Decathlon,11193.13,7585.01,382,Active,2021-02-13,
P009298,S00535,Multivitamin Tablets Combo,Health & Wellness,Ayurveda,Himalaya,1675.02,1201.1,898,Active,2019-12-29,
P009528,S00307,Business Strategy Book (New Edition),Books,Fiction,Penguin,1476.56,1035.54,1356,Active,2020-07-31,
P002091,S00520,Pulse Oximeter Standard,Health & Wellness,Ayurveda,HealthKart,1761.59,1103.49,1484,Active,2022-03-10,
P000884,S00487,Competitive Exam Guide (New Edition),Books,Non-Fiction,HarperCollins,704.51,537.47,325,Active,2022-11-23,
P009701,S00419,Protein Powder Supplement Standard,Health & Wellness,Personal Health,HealthKart,244.75,195.36,602,Active,2020-12-12,
P000089,S00716,,Electronics,Laptops,Dell,74249.91,50596.47,992,Active,2026-06-24,missing_product_name
P007955,S00727,Cookbook Recipes Collection Combo,Books,Non-Fiction,Scholastic,982.51,611.45,376,Discontinued,2019-09-09,
P002272,S00380,Adjustable Dumbbell Set - Pack of 2,Sports & Fitness,Fitness Equipment,Decathlon,1228.72,976.28,636,Active,2022-07-17,
P003743,S00566,Bike Helmet ISI Certified,Automotive,Car Accessories,Bosch,7625.21,6448.42,875,Active,2020-05-01,
P004019,S00554,Men's Cotton T-Shirt,Fashion,Accessories,Puma,4837.07,3871.79,6,Active,2024-03-24,
P005503,S00041,Cycling Helmet Combo,Sports & Fitness,Outdoor Gear,SG,11507.04,7293.72,1842,Inactive,2020-01-24,
P006435,S00315,Mixer Grinder,Home & Kitchen,Storage,Generic,8608.74,5679.5,99,Active,2020-11-25,
P002067,S00309,4K Action Camera Combo,Electronics,Accessories,Noise,61053.62,42351.62,1841,Inactive,2023-04-25,
P006041,S00267,Men's Cotton T-Shirt - Pack of 2,Fashion,Footwear,Puma,860.87,633.49,1863,Inactive,2024-12-13,
P009196,S00102,First Aid Kit - Pack of 2,Health & Wellness,Medical Devices,Generic,2531.55,1848.43,1732,Active,2020-10-09,
P000812,S00379,Women's Handbag,Fashion,Women's Clothing,Roadster,3808.28,3173.14,1887,Discontinued,2026-02-28,
P002493,S00679,Stainless Steel Water Bottle Premium,Home & Kitchen,Cookware,Milton,6131.49,4852.8,730,Active,2023-12-09,
P002161,S00095,Wireless Bluetooth Headphones Premium,Electronics,Headphones,Dell,4248.55,2729.92,529,Active,2022-11-10,
P008591,S00620,Women's Denim Jacket Combo,Fashion,Accessories,Puma,1103.18,707.37,1690,Active,2024-11-14,
P007602,S00356,Hair Growth Serum - Pack of 2,Beauty & Personal Care,Haircare,Himalaya,2127.6,1242.02,169,Active,2025-08-21,
P004198,S00458,Wooden Puzzle Board,Toys,Puzzles,Fisher-Price,3189.98,2369.27,960,Active,2026-05-18,
P008364,S00760,Plastic Storage Containers Standard,Home & Kitchen,Furniture,Generic,14002.22,9627.62,1909,Active,2026-06-02,
P000632,S00504,,Home & Kitchen,Storage,Nilkamal,9193.11,5548.34,222,Active,2024-04-01,missing_product_name
P007530,S00867,Basmati Rice 5kg Standard,Grocery,Beverages,Haldiram's,615.5,471.88,45,Active,2025-08-01,
P007754,S00189,Skipping Rope,Sports & Fitness,Fitness Equipment,SG,518.79,413.78,208,Active,2023-02-13,
P005468,S00332,Bike Cover Waterproof,Automotive,Tools,Studds,3714.57,2119.28,1947,Active,2026-03-28,
P008647,S00157,USB Type-C Fast Charger,Electronics,Accessories,Samsung,41019.83,30493.73,6,Active,2020-07-25,
P003384,S00469,Self-Help Motivational Book Standard,Books,Fiction,Generic,436.81,339.61,743,Inactive,2021-05-07,
P001730,S00121,HD Webcam Standard,Electronics,Cameras,Boat,38101.19,25504.87,936,Inactive,2019-10-04,
P003974,S00692,Action Figure Superhero (New Edition),Toys,Board Games,Generic,368.91,312.82,1928,Active,2024-10-26,
P000181,S00378,Men's Slim Fit Jeans Combo,Fashion,Women's Clothing,Adidas,422.56,302.64,957,Inactive,2025-08-07,
P004558,S00945,Bike Cover Waterproof Premium,Automotive,Tools,Bosch,1771.23,1252.63,1998,Active,2023-03-01,
P008609,S00028,Board Game Family Pack Combo,Toys,Outdoor Toys,Generic,1015.9,647.37,753,Active,2019-10-24,
P003522,S00780,Mixer Grinder Combo,Home & Kitchen,Cookware,Philips,1859.87,1469.83,396,Active,2024-04-05,
P002971,S00270,Camping Tent 2-Person - Pack of 2,Sports & Fitness,Outdoor Gear,Yonex,9232.79,6780.27,492,Active,2022-05-10,
P000098,S00909,Business Strategy Book Combo,Books,Fiction,Generic,1435.75,1059.64,1555,Active,2025-06-25,
P004672,S00675,Car Dashboard Camera Premium,Automotive,Car Accessories,3M,6284.07,3876.65,1779,Active,2023-02-12,
P005976,S00344,Men's Sports Sneakers - Pack of 2,Fashion,Watches,Puma,4834.61,2909.66,1879,Active,2020-09-09,
P007853,S00939,Car Dashboard Camera (New Edition),Automotive,Car Care,Michelin,3240.79,2050.18,1868,Active,2024-05-13,
P000993,S00218,Resistance Bands Set,Sports & Fitness,Fitness Equipment,Decathlon,766.8,593.06,584,Active,2026-03-20,
P007989,S00055,HD Webcam Standard,Electronics,Smart Watches,Realme,64068.13,51812.08,112,Active,2025-07-22,
P000321,S00470,Basmati Rice 5kg Standard,Grocery,Staples,Fortune,1050.25,859.81,1995,Active,2025-12-04,
P005826,S00123,Badminton Racket Premium,Sports & Fitness,Sportswear,Nivia,2590.34,1795.51,547,Active,2023-02-11,
P007746,S00897,Cotton Bedsheet Set - Pack of 2,Home & Kitchen,Furniture,Bajaj,5570.16,4020.59,1381,Active,2025-05-26,
P003092,S00124,Bike Helmet ISI Certified - Pack of 2,Automotive,Bike Accessories,Studds,236.87,185.98,1525,Active,2020-03-31,
P004141,S00537,Cold Drink 2L Bottle Standard,Grocery,Staples,Generic,1231.08,892.89,1516,Active,2025-09-18,
P002632,S00189,Business Strategy Book Standard,Books,Non-Fiction,Scholastic,514.04,305.18,918,Active,2020-05-19,
P003326,S00269,4K Action Camera Premium,Electronics,Accessories,HP,31163.91,22964.32,948,Active,2025-03-01,
P002670,S00752,Water Gun Toy (New Edition),Toys,Outdoor Toys,Funskool,1392.17,886.66,589,Inactive,2024-05-23,
P000395,S00179,Cold Drink 2L Bottle (New Edition),Grocery,Snacks,Nestle,1176.77,682.46,1790,Active,2022-09-03,
P007061,S00497,Adjustable Dumbbell Set,Sports & Fitness,Sportswear,SG,3639.45,2329.38,1247,Active,2019-09-14,
P003680,S00409,LED Study Lamp (New Edition),Home & Kitchen,Cookware,Milton,9532.94,6637.61,137,Active,2019-11-18,
P002192,S00809,Illustrated Children's Story Book Combo,Books,Children's Books,Generic,894.91,588.06,1796,Active,2023-09-03,
P009153,S00268,Cold Pressed Groundnut Oil Premium,Grocery,Staples,Tata,697.27,458.39,931,Active,2022-07-01,
P005963,S00670,Women's Denim Jacket,Fashion,Accessories,Generic,3315.79,2308.24,1359,Active,2023-01-25,
P009734,S00360,Pulse Oximeter,Health & Wellness,Ayurveda,Dabur,1347.68,818.5,491,Active,2025-12-10,
P005988,S00662,Soft Plush Teddy Bear - Pack of 2,Toys,Action Figures,Fisher-Price,903.84,743.26,468,Active,2024-02-13,
P003532,S00508,Resistance Bands Set,Sports & Fitness,Fitness Equipment,Cosco,9329.41,5806.64,347,Active,2019-06-23,
P008136,S00112,Car Air Freshener Combo,Automotive,Tools,3M,233.22,175.8,1447,Active,2023-10-23,
P008259,S00858,Bestselling Fiction Novel Standard,Books,Comics,Rupa,875.65,499.61,729,Active,2022-01-02,
P002240,S00760,Digital Weighing Scale Premium,Health & Wellness,Medical Devices,Himalaya,3016.88,2504.45,1703,Active,2025-05-18,
P007575,S00441,Wireless Bluetooth Headphones Combo,Electronics,Laptops,HP,28985.66,20180.34,1961,Active,2024-07-08,
P004721,S00029,Anti-Dandruff Shampoo Combo,Beauty & Personal Care,Makeup,Himalaya,639.96,387.82,1858,Active,2022-10-08,
P009129,S00149,Beard Grooming Kit Combo,Beauty & Personal Care,Makeup,Mamaearth,319.51,177.15,1229,Discontinued,2021-06-02,
P000078,S00636,Cookbook Recipes Collection Standard,Books,Children's Books,Scholastic,1486.03,953.46,123,Active,2020-07-11,
P000135,S00008,Kids Tricycle - Pack of 2,Toys,Puzzles,Funskool,1640.92,1197.54,418,Active,2021-10-13,
P003408,S00785,Men's Cotton T-Shirt Standard,Fashion,Accessories,Adidas,1619.66,1084.5,1983,Active,2023-06-14,
P007765,S00723,Moisturizing Body Lotion,Beauty & Personal Care,Haircare,Generic,692.57,425.08,668,Active,2019-08-29,
P000120,S00117,Resistance Bands Set,Sports & Fitness,Fitness Equipment,Cosco,1651.22,1116.7,1527,Active,2024-06-10,
P002978,S00734,Kids Tricycle Standard,Toys,Action Figures,Fisher-Price,3988.65,2725.75,196,Active,09/12/2024,invalid_created_date
P009793,S00239,Wireless Mouse Premium,Electronics,Smart Watches,Sony,22273.52,16529.95,1956,Inactive,2026-07-17,
P005578,S00082,Science Textbook - Pack of 2,Books,Comics,HarperCollins,1412.81,878.12,648,Active,2023-01-30,
P004479,S00468,Ayurvedic Immunity Booster (New Edition),Health & Wellness,Supplements,Patanjali,1570.43,1188.1,115,Discontinued,2021-06-07,
P000787,S00348,Educational Learning Tablet Standard,Toys,Board Games,Hot Wheels,956.06,786.57,1887,Active,2024-08-31,
P003653,S00951,Cold Drink 2L Bottle - Pack of 2,Grocery,Dairy,Haldiram's,953.33,806.01,1275,Active,2023-02-24,
P009830,S00269,Car Phone Mount Holder Standard,Automotive,Car Accessories,Generic,6111.48,4802.41,1608,Active,2023-12-24,
P000433,S00415,Car Vacuum Cleaner (New Edition),Automotive,Car Accessories,3M,3319.71,2275.12,886,Active,2023-10-13,
P004115,S00543,Cycling Helmet Standard,Sports & Fitness,Yoga,Generic,8300.19,6844.39,811,Active,2024-11-14,
P006350,S00903,Cotton Bedsheet Set (New Edition),Home & Kitchen,Furniture,Prestige,9182.57,5708.99,287,Active,2022-09-11,
P009425,S00068,Digital Weighing Scale Standard,Health & Wellness,Medical Devices,Himalaya,1392.51,1085.18,303,Active,2024-02-08,
P002119,S00021,Ayurvedic Immunity Booster Premium,Health & Wellness,Supplements,Patanjali,1274.26,981.95,116,Active,2024-04-04,
P004078,S00159,Self-Help Motivational Book - Pack of 2,Books,Comics,Generic,1385.13,1092.81,366,Active,2022-07-24,
P002523,S00756,Adjustable Dumbbell Set (New Edition),Sports & Fitness,Outdoor Gear,Generic,939.39,770.12,547,Discontinued,2025-04-10,
P005790,S00795,Cycling Helmet Combo,Sports & Fitness,Yoga,Cosco,9885.6,6524.56,1424,Active,2022-07-09,
P000071,S00485,Mixed Dry Fruits Pack - Pack of 2,Grocery,Snacks,Amul,786.33,569.67,1133,Active,2024-03-08,
P005020,S00179,Women's Analog Wrist Watch,Fashion,Men's Clothing,Van Heusen,671.66,512.35,1771,Active,2020-06-29,
P004377,S00110,Self-Help Motivational Book Standard,Books,Fiction,Generic,417.62,231.41,1424,Active,2026-07-10,
P000784,S00038,Cookbook Recipes Collection Standard,Books,Children's Books,Generic,1123.24,954.43,998,Active,2025-03-03,
P005452,S00428,Tyre Inflator Pump - Pack of 2,Automotive,Bike Accessories,3M,6983.42,5537.54,1508,Active,2020-07-16,
P009385,S00111,Multivitamin Tablets Combo,Health & Wellness,Ayurveda,Patanjali,1292.23,1072.14,1098,Active,2021-06-08,
P008895,S00838,Running Track Pants - Pack of 2,Sports & Fitness,Fitness Equipment,Yonex,6917.27,4564.14,484,Discontinued,2022-01-11,
P006578,S00925,Soft Plush Teddy Bear Premium,Toys,Puzzles,Funskool,1397.35,827.48,444,Active,2022-04-12,
